serial_number,order_id,order_date,delivery_date,time_of_order,time_of_delivery,delivery_mode,sales_agent,payment_mode,delivery_rating,product_id,customer_id,sales,quantity,percent_discount,profit
2489,C-31090-82215,29-08-2022,03-09-2022,3:17 PM,2:36 PM,Second Class,Tom Renner,Credit card,1,SKW-0287,BLM-3639,32.776,1,20,2.4582
4804,C-35917-82217,29-08-2022,04-09-2022,5:11 PM,5:05 PM,Standard Class,Anthony Evans,Cash,5,UOG-0175,HII-5182,12.76,2,0,5.8696
911,B-53703-82211,31-08-2022,05-09-2022,11:17 AM,10:01 AM,Standard Class,Chris Jr,Bank Transfer,4,3WG-0220,TTG-9026,14.76,5,60,-11.439
1673,C-42912-82217,31-08-2022,04-09-2022,5:23 PM,4:21 PM,Second Class,Robert Paige,Cash,2,SWR-0564,CTH-7664,4.176,1,20,1.305
2146,C-99078-82214,31-08-2022,05-09-2022,2:23 PM,12:45 PM,Standard Class,Nora Zypern,Cash,4,AWR-0905,BON-8789,113.76,3,0,44.3664
2962,D-27717-82210,31-08-2022,04-09-2022,10:35 AM,10:27 AM,Standard Class,Tom Renner,Debit Card,5,ZKW-0311,PKR-5716,5.76,2,0,1.6704
3766,C-50276-82215,31-08-2022,02-09-2022,3:42 PM,11:43 AM,Second Class,Chris Jr,Cash,1,CMG-0238,DCL-1322,253.764,2,10,31.0156
1908,C-97613-92211,01-09-2022,05-09-2022,11:24 AM,2:46 PM,Second Class,Tom Renner,Credit card,5,NMG-0020,LCS-4150,113.888,2,20,9.9652
2554,D-91882-92217,01-09-2022,06-09-2022,5:06 PM,9:05 AM,Standard Class,Chris Jr,Debit Card,2,MMT-0036,ROC-8070,99.568,2,20,33.6042
2796,C-62160-9229,01-09-2022,07-09-2022,9:21 AM,10:35 AM,Standard Class,Dave Brockman,Credit card,2,WMB-0408,TCS-7956,4.448,2,20,1.4456
3085,C-88503-92212,01-09-2022,01-09-2022,12:43 PM,9:10 AM,Same Day,John Wick,Credit card,4,DKP-0615,SCA-1571,81.438,7,70,-65.1504
5332,C-12242-9229,01-09-2022,01-09-2022,9:51 AM,2:07 PM,Same Day,Dave Brockman,Cash,4,ZKW-1000,BFB-7101,12.176,4,80,-18.8728
5333,B-56313-92210,01-09-2022,01-09-2022,10:23 AM,9:20 AM,Same Day,John Wick,Bank Transfer,1,ETB-0233,MCR-3394,12.544,7,60,-9.0944
405,B-53620-92215,02-09-2022,08-09-2022,3:35 PM,10:08 AM,Standard Class,Anthony Evans,Bank Transfer,3,HWB-0974,CGC-2640,83.92,5,20,29.372
752,B-61754-92215,02-09-2022,07-09-2022,3:31 PM,3:09 PM,Standard Class,Anthony Evans,Bank Transfer,5,AMM-0963,CGC-2640,3.15,1,0,1.512
1147,B-46864-9229,02-09-2022,06-09-2022,9:34 AM,2:18 PM,Standard Class,Chris Jr,Bank Transfer,3,RMB-0756,LIS-4746,9.36,4,80,-16.38
1148,C-91664-92213,02-09-2022,06-09-2022,1:48 PM,11:18 AM,Standard Class,John McCarthy,Credit card,3,MWW-0849,RMS-4103,16.52,5,20,5.369
1149,D-84384-92212,02-09-2022,06-09-2022,12:45 PM,1:20 PM,Standard Class,Chris Jr,Debit Card,1,TWW-0232,TCS-7171,14.91,3,0,4.6221
1150,C-35037-92216,02-09-2022,06-09-2022,4:22 PM,3:47 PM,Standard Class,Robert Hemsworth,Cash,1,SWW-0202,BIP-7681,23.136,6,20,8.3868
1151,D-60879-92214,02-09-2022,06-09-2022,2:41 PM,11:47 AM,Standard Class,Robert Paige,Debit Card,4,UWP-0487,NIC-1732,11.2,7,0,4.816
1152,C-15994-92215,02-09-2022,06-09-2022,3:13 PM,4:09 PM,Standard Class,John Wick,Cash,2,PMB-0160,CNC-7137,122.91,3,0,34.4148
1153,D-58046-92215,02-09-2022,06-09-2022,3:59 PM,12:55 PM,Standard Class,Nora Zypern,Debit Card,4,SWP-0349,ANW-1919,9.344,2,20,1.8688
1154,B-44664-92216,02-09-2022,06-09-2022,4:25 PM,2:16 PM,Standard Class,Robert Hemsworth,Bank Transfer,4,AWP-0353,GCL-3515,1322.352,3,20,-99.1764
2306,C-88080-92217,02-09-2022,08-09-2022,5:28 PM,11:43 AM,Standard Class,Edward Ruffalo,Credit card,3,BWW-0763,LKM-6837,14.88,2,0,3.72
2307,B-33283-92217,02-09-2022,08-09-2022,5:31 PM,4:19 PM,Standard Class,Chris Jr,Bank Transfer,1,LKB-0569,SIM-4871,647.84,8,0,32.392
3928,D-18158-92217,02-09-2022,07-09-2022,5:40 PM,9:02 AM,Second Class,Chris Jr,Debit Card,4,FWG-0814,ANN-1987,13.376,4,20,4.6816
4065,C-21035-92211,02-09-2022,08-09-2022,11:35 AM,1:52 PM,Standard Class,John McCarthy,Credit card,1,LWB-0802,SIM-4871,1.872,2,70,-1.3104
4066,C-50583-92214,02-09-2022,08-09-2022,2:58 PM,5:01 PM,Standard Class,John McCarthy,Cash,2,AWW-0536,DCL-1322,866.646,3,10,173.3292
4392,C-71911-92214,02-09-2022,06-09-2022,2:16 PM,2:06 PM,Standard Class,Robert Paige,Credit card,4,BWP-0813,DML-7277,795.408,6,20,59.6556
4393,D-25105-92214,02-09-2022,06-09-2022,2:02 PM,12:01 PM,Standard Class,Robert Paige,Debit Card,1,AMB-0934,DCL-1322,34.248,3,20,11.5587
5461,D-12830-92213,02-09-2022,02-09-2022,1:54 PM,12:27 PM,Same Day,Dave Brockman,Debit Card,1,MOW-0157,SIM-4871,102.93,3,0,48.3771
5471,C-90605-92217,02-09-2022,06-09-2022,5:21 PM,11:23 AM,Standard Class,Robert Paige,Credit card,3,AMB-0925,MGC-5387,609.98,2,0,274.491
5478,D-32157-92216,02-09-2022,04-09-2022,4:22 PM,12:38 PM,Second Class,Nora Zypern,Debit Card,2,AWB-0452,RMS-7881,22.75,7,0,6.5975
5826,C-91993-9229,02-09-2022,04-09-2022,9:24 AM,4:46 PM,Second Class,John Wick,Credit card,3,IKB-0242,JCM-4112,396.92,5,20,148.845
5827,B-77865-92215,02-09-2022,04-09-2022,3:28 PM,5:52 PM,Second Class,John Wick,Bank Transfer,2,NWG-0719,PCS-5410,217.584,2,20,-29.9178
5828,C-45295-92210,02-09-2022,04-09-2022,10:39 AM,4:22 PM,Second Class,Tom Renner,Cash,2,AWW-0780,JNA-7065,2.892,3,80,-4.9164
312,D-96771-92213,03-09-2022,08-09-2022,1:22 PM,11:13 AM,Second Class,Chris Jr,Debit Card,5,AMB-0890,DKR-9368,23.99,1,0,11.995
411,C-33716-92212,03-09-2022,07-09-2022,12:02 PM,1:24 PM,Standard Class,Robert Hemsworth,Credit card,2,SWP-0349,SIM-4871,37.376,8,20,7.4752
2107,D-52191-9229,03-09-2022,08-09-2022,9:39 AM,9:19 AM,Standard Class,Tom Renner,Debit Card,1,MWW-0849,TNT-4483,16.52,5,20,5.369
3328,D-77454-92217,03-09-2022,08-09-2022,5:57 PM,9:35 AM,Standard Class,John McCarthy,Debit Card,3,NWW-0091,ANN-1987,18.69,7,0,5.2332
3437,C-66533-92212,03-09-2022,06-09-2022,12:20 PM,1:55 PM,Second Class,Nora Zypern,Cash,3,NMG-0020,SNG-3985,192.186,3,10,36.3018
3438,C-20699-92215,03-09-2022,06-09-2022,3:50 PM,1:08 PM,Second Class,Dave Brockman,Cash,2,BWB-0253,BCD-2952,195.104,4,20,21.9492
3439,C-94024-92210,03-09-2022,06-09-2022,10:22 AM,11:54 AM,Second Class,Dave Brockman,Credit card,2,CKW-0270,SDW-9345,50.784,2,20,17.7744
3440,B-96572-92214,03-09-2022,06-09-2022,2:43 PM,2:45 PM,Second Class,Anthony Evans,Bank Transfer,2,ZMG-0579,DIL-5120,7.31,1,0,3.4357
3457,C-67178-92213,03-09-2022,07-09-2022,1:43 PM,3:40 PM,Second Class,Nora Zypern,Cash,5,LWP-0421,JWS-8652,36.624,3,20,13.734
3736,B-10595-92215,03-09-2022,08-09-2022,3:40 PM,12:14 PM,Standard Class,Robert Hemsworth,Bank Transfer,4,NMB-0060,CNF-3673,451.136,4,20,-67.6704
887,C-50337-92213,04-09-2022,08-09-2022,1:18 PM,11:44 AM,Standard Class,Chris Jr,Cash,3,ZMO-0318,JIC-5265,38.82,6,0,19.41
888,C-18117-92217,04-09-2022,08-09-2022,5:42 PM,1:37 PM,Standard Class,John Wick,Cash,5,PWP-0164,LNR-1767,1196.86,7,0,119.686
1464,D-53258-92214,04-09-2022,08-09-2022,2:02 PM,9:34 AM,Second Class,Anthony Evans,Debit Card,3,COB-0320,NTI-5540,3.424,1,20,1.07
2070,D-13715-92213,04-09-2022,06-09-2022,1:37 PM,5:03 PM,First Class,John Wick,Debit Card,3,NMB-0027,KCS-9339,683.332,4,15,-40.196
2071,B-89031-9229,04-09-2022,06-09-2022,9:30 AM,3:55 PM,First Class,Chris Jr,Bank Transfer,2,AMG-0822,RCS-8931,7.38,2,0,3.4686
2092,C-40735-92215,04-09-2022,09-09-2022,3:35 PM,12:49 PM,Second Class,Edward Ruffalo,Credit card,5,FOM-0993,JWS-8005,172.11,1,40,-94.6605
2093,B-52349-92211,04-09-2022,09-09-2022,11:03 AM,9:39 AM,Second Class,Dave Brockman,Bank Transfer,5,AWW-0914,ANN-3175,366.786,7,10,65.2064
2094,C-39322-9229,04-09-2022,09-09-2022,9:46 AM,10:21 AM,Second Class,John Wick,Cash,2,TMG-0410,FCL-2003,106.68,6,0,33.0708
2095,C-98795-92213,04-09-2022,09-09-2022,1:01 PM,9:21 AM,Second Class,Robert Paige,Credit card,1,PWB-0806,MCS-9659,169.568,2,20,0
2123,C-50444-9229,04-09-2022,08-09-2022,9:28 AM,11:30 AM,Standard Class,John Wick,Cash,2,SOY-0282,CNN-6217,512.19,5,30,-65.853
3223,B-69256-92213,04-09-2022,06-09-2022,1:52 PM,11:40 AM,Second Class,John McCarthy,Bank Transfer,4,AWP-0472,ATC-1742,26.88,6,0,12.9024
3224,C-62122-92210,04-09-2022,06-09-2022,10:05 AM,9:45 AM,Second Class,Chris Jr,Cash,5,CMB-0336,LTD-4028,66.112,2,20,-9.0904
3959,C-89678-92217,04-09-2022,06-09-2022,5:03 PM,9:41 AM,Second Class,Robert Hemsworth,Cash,3,CMP-0503,ANN-3885,3.576,4,70,-2.8608
4306,C-91982-92216,04-09-2022,08-09-2022,4:51 PM,4:46 PM,Standard Class,Robert Hemsworth,Cash,4,TWP-0864,SNN-7939,318.43,5,30,-77.333
4307,C-70999-92210,04-09-2022,08-09-2022,10:39 AM,1:20 PM,Standard Class,Dave Brockman,Credit card,5,RKW-0340,NML-9691,37.84,2,20,2.838
4681,C-78422-92215,04-09-2022,08-09-2022,3:09 PM,3:15 PM,Second Class,Tom Renner,Credit card,3,ZKW-1000,MNN-9212,30.44,2,0,14.9156
4961,D-36848-92214,04-09-2022,08-09-2022,2:11 PM,12:08 PM,Standard Class,John Wick,Debit Card,5,SWB-1022,DCL-1322,273.568,2,20,10.2588
5383,B-65118-92213,04-09-2022,05-09-2022,1:52 PM,5:50 PM,First Class,Robert Paige,Bank Transfer,3,AMB-0944,DIL-5120,18.75,5,0,9
932,C-21771-92217,05-09-2022,06-09-2022,5:21 PM,5:57 PM,First Class,Tom Renner,Cash,2,AWW-0634,LNR-1767,523.26,9,0,125.5824
4851,B-80721-92215,05-09-2022,09-09-2022,3:33 PM,5:02 PM,Standard Class,Edward Ruffalo,Bank Transfer,5,TWB-0136,CNF-3673,64.864,4,20,6.4864
310,C-94087-9229,07-09-2022,11-09-2022,9:43 AM,3:27 PM,Standard Class,Tom Renner,Cash,4,AWP-0537,LIH-9688,12.78,1,0,5.751
2097,D-18252-92215,07-09-2022,14-09-2022,3:14 PM,5:10 PM,Standard Class,Chris Jr,Debit Card,1,NMB-0059,CCL-9717,383.4656,4,32,-67.6704
2401,D-91552-92210,07-09-2022,09-09-2022,10:19 AM,2:12 PM,First Class,Tom Renner,Debit Card,5,FWW-0327,DIN-5833,25.128,3,60,-6.9102
2441,C-49389-92216,07-09-2022,11-09-2022,4:47 PM,1:44 PM,Standard Class,Chris Jr,Credit card,2,TMB-0356,CCN-5348,46.9,5,0,13.132
2442,B-32518-92215,07-09-2022,11-09-2022,3:02 PM,5:46 PM,Standard Class,Edward Ruffalo,Bank Transfer,1,OMG-0555,CNF-3673,14.272,8,20,4.2816
3275,C-78019-92210,07-09-2022,08-09-2022,10:24 AM,2:15 PM,First Class,Robert Paige,Credit card,3,ZKG-0714,BNN-2074,57.69,3,0,23.6529
3541,D-71589-9229,07-09-2022,11-09-2022,9:24 AM,11:45 AM,Standard Class,Nora Zypern,Debit Card,5,KWW-0600,DCD-7969,31.5,10,0,15.12
4206,C-33548-92210,07-09-2022,07-09-2022,10:26 AM,10:06 AM,Same Day,Edward Ruffalo,Cash,3,TMP-0390,RNC-7644,20.24,1,0,7.8936
4810,B-92701-9229,07-09-2022,12-09-2022,9:47 AM,4:57 PM,Standard Class,Robert Paige,Bank Transfer,1,OWW-0739,DFT-8824,45.66,5,70,-33.484
4858,C-92931-92212,07-09-2022,12-09-2022,12:10 PM,4:47 PM,Standard Class,Robert Paige,Credit card,4,RTG-0514,DCL-2902,721.875,6,45,-420
5508,B-18800-9229,07-09-2022,10-09-2022,9:17 AM,9:22 AM,First Class,Chris Jr,Bank Transfer,2,HWG-0877,PIE-5355,604.656,9,20,204.0714
5509,C-92735-92212,07-09-2022,10-09-2022,12:00 PM,12:41 PM,First Class,Robert Paige,Cash,3,LKB-0569,DCL-2902,64.784,1,20,-12.147
5635,D-52287-92213,07-09-2022,09-09-2022,1:30 PM,11:02 AM,First Class,Robert Paige,Debit Card,1,SWP-0224,CNN-8601,71.088,2,20,-1.7772
1016,D-70762-92210,08-09-2022,13-09-2022,10:58 AM,1:47 PM,Second Class,Tom Renner,Debit Card,2,AWP-0353,MCL-3469,330.588,1,40,-143.2548
3906,C-51280-92212,08-09-2022,11-09-2022,12:25 PM,1:37 PM,First Class,John McCarthy,Credit card,1,PWW-0662,KCS-9195,5.76,2,0,1.6128
3907,B-45393-92212,08-09-2022,11-09-2022,12:11 PM,2:13 PM,First Class,John Wick,Bank Transfer,1,TWP-0134,SVS-8270,7.904,2,20,2.1736
3908,D-30122-92215,08-09-2022,11-09-2022,3:41 PM,1:48 PM,First Class,Dave Brockman,Debit Card,2,5OG-1043,HIC-7564,4.98,1,0,2.3406
3909,D-78234-92213,08-09-2022,11-09-2022,1:57 PM,2:33 PM,First Class,Anthony Evans,Debit Card,5,AWB-0331,AFT-5291,33.528,3,20,2.5146
3910,B-97524-92217,08-09-2022,11-09-2022,5:17 PM,12:33 PM,First Class,Dave Brockman,Bank Transfer,1,MMT-0036,BNN-1965,124.46,2,0,58.4962
716,D-57863-92213,09-09-2022,13-09-2022,1:32 PM,2:55 PM,Standard Class,Chris Jr,Debit Card,1,CMB-0119,ICR-4047,24.27,3,0,8.7372
717,C-34295-9229,09-09-2022,13-09-2022,9:56 AM,3:26 PM,Standard Class,Robert Paige,Credit card,3,TWP-0864,EOA-2328,445.802,7,30,-108.2662
718,D-21823-92212,09-09-2022,13-09-2022,12:32 PM,2:54 PM,Standard Class,Tom Renner,Debit Card,1,SWB-0347,TCS-7171,94.85,5,0,45.528
719,C-57026-92210,09-09-2022,13-09-2022,10:10 AM,9:19 AM,Standard Class,John McCarthy,Credit card,2,MSB-0344,AIA-8363,63.98,7,0,21.7532
720,B-74087-92215,09-09-2022,13-09-2022,3:19 PM,12:51 PM,Standard Class,Robert Hemsworth,Bank Transfer,1,NWW-0133,CGC-2640,14.624,2,20,5.1184
2737,C-40412-92216,09-09-2022,14-09-2022,4:23 PM,2:51 PM,Standard Class,Dave Brockman,Credit card,2,LOY-1047,JIC-3797,18.72,5,20,6.552
2738,C-11139-92216,09-09-2022,14-09-2022,4:24 PM,1:27 PM,Standard Class,Robert Hemsworth,Cash,5,AMB-0929,JIC-3797,236.528,2,20,-2.9566
3083,C-22944-9229,09-09-2022,15-09-2022,9:34 AM,5:37 PM,Standard Class,Chris Jr,Cash,1,XMB-0565,TCS-7956,276.69,3,0,49.8042
3292,C-74713-92212,09-09-2022,14-09-2022,12:54 PM,5:35 PM,Second Class,Robert Hemsworth,Credit card,2,WWM-0831,PCO-6972,54.528,3,20,14.3136
3293,D-97772-92211,09-09-2022,14-09-2022,11:17 AM,1:01 PM,Second Class,John McCarthy,Debit Card,2,SWW-0288,KAS-7879,44.67,3,0,12.0609
3294,C-88643-92212,09-09-2022,14-09-2022,12:41 PM,10:46 AM,Second Class,Tom Renner,Cash,4,NMW-0089,JWS-4814,449.568,2,20,56.196
3678,C-29254-92215,09-09-2022,15-09-2022,3:06 PM,2:35 PM,Standard Class,Chris Jr,Credit card,5,TMG-0277,BCD-2952,36.672,3,20,6.4176
4293,D-84368-92212,09-09-2022,13-09-2022,12:19 PM,11:43 AM,Standard Class,Edward Ruffalo,Debit Card,2,EWP-0809,DKR-9368,49.848,3,20,16.8237
4294,C-58265-92216,09-09-2022,13-09-2022,4:37 PM,11:58 AM,Standard Class,Edward Ruffalo,Cash,3,AWP-0913,SNN-7939,9.912,3,20,3.2214
4653,C-27563-92216,09-09-2022,15-09-2022,4:16 PM,9:18 AM,Standard Class,Edward Ruffalo,Cash,2,OOG-0196,SNN-7939,5.8,5,80,-10.15
5173,C-57846-92210,09-09-2022,10-09-2022,10:43 AM,5:09 PM,First Class,Dave Brockman,Cash,1,MOW-0189,JNA-7065,292.1,4,50,-175.26
5174,B-39948-9229,09-09-2022,10-09-2022,9:06 AM,4:15 PM,First Class,John McCarthy,Bank Transfer,4,TKP-0276,BTH-2919,47.992,2,30,-2.0568
5175,B-79441-92213,09-09-2022,10-09-2022,1:41 PM,11:21 AM,First Class,Robert Paige,Bank Transfer,2,EWP-0798,CIC-2801,29.12,5,20,9.828
1093,C-38423-92213,10-09-2022,10-09-2022,1:32 PM,3:57 PM,Same Day,Robert Hemsworth,Cash,2,ZMB-0617,JIC-5265,21.9,5,0,10.512
1094,C-26202-92212,10-09-2022,10-09-2022,12:02 PM,10:02 AM,Same Day,Anthony Evans,Credit card,4,XMB-1011,MTD-6245,135.3,5,0,37.884
1155,B-84988-92217,10-09-2022,15-09-2022,5:10 PM,2:51 PM,Second Class,Edward Ruffalo,Bank Transfer,3,RKR-0607,KNB-1585,300.93,5,30,-34.392
1156,B-71153-92213,10-09-2022,15-09-2022,1:15 PM,5:20 PM,Second Class,John Wick,Bank Transfer,1,BWP-0813,ATC-1742,662.84,4,0,172.3384
1157,D-86842-92212,10-09-2022,15-09-2022,12:13 PM,9:22 AM,Second Class,Edward Ruffalo,Debit Card,4,AWP-0858,JCL-1497,39.98,1,0,17.991
1158,C-15612-9229,10-09-2022,15-09-2022,9:11 AM,11:03 AM,Second Class,Nora Zypern,Credit card,3,4OO-0326,CIC-2801,2.48,1,0,0.868
1676,C-66296-9229,10-09-2022,15-09-2022,9:16 AM,11:45 AM,Standard Class,Tom Renner,Cash,2,TKW-0590,PMD-8367,1053.164,4,30,-105.3164
2920,C-42378-92213,10-09-2022,13-09-2022,1:34 PM,1:40 PM,First Class,John Wick,Cash,1,EEB-0824,AML-4980,523.764,3,40,-192.0468
3479,C-57181-92213,10-09-2022,14-09-2022,1:53 PM,10:13 AM,Standard Class,Chris Jr,Cash,3,EWP-0546,DMD-1532,12.672,8,20,2.6928
320,C-35205-92217,11-09-2022,12-09-2022,5:33 PM,10:16 AM,First Class,Robert Paige,Credit card,1,EMB-0679,LNR-1767,9.14,1,0,4.57
1809,C-87869-92213,11-09-2022,12-09-2022,1:23 PM,9:42 AM,Same Day,Edward Ruffalo,Cash,1,AMO-0805,MCS-9659,1.408,1,20,0.1584
1810,C-11888-92214,11-09-2022,12-09-2022,2:33 PM,12:28 PM,Same Day,Edward Ruffalo,Cash,4,AWW-0531,TCL-9087,390.368,2,20,48.796
2572,C-65908-92217,11-09-2022,13-09-2022,5:51 PM,3:19 PM,Second Class,Chris Jr,Cash,5,MKP-1007,ANN-8156,87.84,8,0,23.7168
3117,D-66992-92214,11-09-2022,11-09-2022,2:57 PM,2:04 PM,Same Day,Anthony Evans,Debit Card,2,DWB-0441,HCS-7593,2405.2,8,0,793.716
3118,D-43853-92211,11-09-2022,11-09-2022,11:44 AM,1:49 PM,Same Day,Anthony Evans,Debit Card,5,LMG-0643,KAS-7879,207.35,5,0,24.882
3663,C-98440-92211,11-09-2022,11-09-2022,11:39 AM,5:59 PM,Same Day,Edward Ruffalo,Cash,3,PMW-0154,MIQ-6310,14.13,3,0,0.7065
3664,C-49699-92210,11-09-2022,11-09-2022,10:29 AM,2:17 PM,Same Day,John McCarthy,Credit card,3,PWW-0187,COC-7656,59.99,7,0,21.5964
4423,B-14481-92213,11-09-2022,16-09-2022,1:30 PM,11:57 AM,Standard Class,Chris Jr,Bank Transfer,1,SKG-1006,BCS-5647,492.835,5,30,-14.081
4424,C-27593-92213,11-09-2022,16-09-2022,1:41 PM,3:10 PM,Standard Class,Tom Renner,Cash,2,RMB-0637,MCM-7611,36.024,3,20,11.7078
5477,D-47690-92216,11-09-2022,15-09-2022,4:59 PM,12:08 PM,Standard Class,Edward Ruffalo,Debit Card,1,WOB-1044,RMS-7881,735.98,2,0,331.191
5512,C-75391-92217,11-09-2022,13-09-2022,5:30 PM,10:12 AM,Second Class,Dave Brockman,Credit card,1,AOB-0823,MGC-5387,31.12,4,0,0.3112
5513,C-15832-92215,11-09-2022,13-09-2022,3:44 PM,5:09 PM,Second Class,John McCarthy,Cash,5,EMG-0817,RFD-2781,9.345,5,70,-6.5415
895,C-43158-92215,12-09-2022,15-09-2022,3:50 PM,11:33 AM,First Class,Tom Renner,Credit card,5,NMB-0061,CNC-7137,509.9575,5,15,41.9965
1225,C-77495-9229,12-09-2022,15-09-2022,9:30 AM,11:42 AM,First Class,John Wick,Credit card,1,AMB-0348,CIC-2801,25.9,5,0,12.691
3066,D-44250-92210,12-09-2022,15-09-2022,10:14 AM,12:27 PM,First Class,Anthony Evans,Debit Card,2,ZKG-1019,KAS-7879,131.88,7,0,55.3896
4535,D-36791-9229,13-09-2022,19-09-2022,9:54 AM,2:57 PM,Standard Class,John McCarthy,Debit Card,2,SOW-0552,TWS-6938,25.248,3,20,4.1028
2616,B-89276-92211,14-09-2022,14-09-2022,11:00 AM,12:42 PM,Same Day,John McCarthy,Bank Transfer,4,RWP-0876,PTM-7349,33.96,2,0,16.98
3657,D-40200-92217,14-09-2022,18-09-2022,5:00 PM,4:50 PM,Second Class,Anthony Evans,Debit Card,1,AMR-0869,ANN-1987,13.86,7,0,0
4013,D-95167-92215,14-09-2022,15-09-2022,3:01 PM,12:51 PM,First Class,Chris Jr,Debit Card,1,AOB-0249,HIC-7564,109.69,7,0,51.5543
4014,C-49481-92215,14-09-2022,15-09-2022,3:54 PM,9:50 AM,First Class,Chris Jr,Credit card,3,NMB-0067,LTD-4028,85.246,2,30,-6.089
4015,C-14472-9229,14-09-2022,15-09-2022,9:07 AM,3:41 PM,First Class,Nora Zypern,Credit card,5,ZWB-0366,TCS-7956,71.92,4,0,20.8568
4016,D-44597-92215,14-09-2022,15-09-2022,3:14 PM,4:41 PM,First Class,Robert Hemsworth,Debit Card,5,BWT-0115,RMS-7881,40.2,5,0,18.09
5186,C-40392-92217,14-09-2022,17-09-2022,5:20 PM,5:30 PM,First Class,Dave Brockman,Credit card,1,CWW-0987,MGC-5387,2573.82,9,0,746.4078
5659,C-71674-92213,14-09-2022,16-09-2022,1:07 PM,9:37 AM,First Class,Robert Hemsworth,Credit card,3,QWP-0523,GTB-5229,54.336,4,20,5.4336
5660,B-21447-92210,14-09-2022,16-09-2022,10:45 AM,9:12 AM,First Class,Tom Renner,Bank Transfer,1,PMW-0992,RNG-4579,58.48,8,0,27.4856
361,B-22083-92216,15-09-2022,19-09-2022,4:59 PM,12:54 PM,Standard Class,John McCarthy,Bank Transfer,4,KKB-1009,PCS-5410,87.71,7,0,41.2237
914,B-16588-92216,15-09-2022,17-09-2022,4:04 PM,1:43 PM,Second Class,John Wick,Bank Transfer,5,EWG-0299,PCS-5410,1101.48,4,0,429.5772
915,C-66441-92210,15-09-2022,17-09-2022,10:58 AM,2:24 PM,Second Class,Tom Renner,Credit card,3,SWW-0223,PCL-4731,2541.98,2,0,1270.99
916,D-12541-92217,15-09-2022,17-09-2022,5:26 PM,12:35 PM,Second Class,Tom Renner,Debit Card,1,RTW-0385,MNN-9132,119.56,2,0,54.9976
3531,C-57684-92217,15-09-2022,21-09-2022,5:46 PM,12:21 PM,Standard Class,John Wick,Credit card,1,BWM-0415,TAF-4227,34.92,4,0,11.8728
3532,C-64370-92210,15-09-2022,21-09-2022,10:00 AM,9:36 AM,Standard Class,Tom Renner,Cash,3,XWW-1012,SDW-9345,26.01,9,0,12.2247
3823,B-93908-9229,15-09-2022,19-09-2022,9:59 AM,12:34 PM,Standard Class,Nora Zypern,Bank Transfer,1,ZMW-0775,KIC-4081,77.92,8,0,34.2848
3824,B-47935-92216,15-09-2022,19-09-2022,4:06 PM,5:11 PM,Standard Class,Chris Jr,Bank Transfer,1,RMW-0639,KCF-9670,99.68,5,20,32.396
3825,C-83518-92214,15-09-2022,19-09-2022,2:25 PM,1:47 PM,Standard Class,Robert Hemsworth,Cash,5,TMW-0268,DCL-1322,313.176,2,40,-120.0508
3826,B-50582-92216,15-09-2022,19-09-2022,4:29 PM,9:47 AM,Standard Class,John Wick,Bank Transfer,3,RSW-0500,KCF-9670,5.56,2,0,1.4456
3827,D-90678-92212,15-09-2022,19-09-2022,12:43 PM,12:27 PM,Standard Class,Dave Brockman,Debit Card,4,UOG-0175,ACL-3625,5.742,3,70,-4.5936
3979,B-16061-92217,15-09-2022,19-09-2022,5:01 PM,4:55 PM,Standard Class,Tom Renner,Bank Transfer,5,AWW-0656,BMD-4157,9.584,1,20,3.3544
3980,B-94028-92212,15-09-2022,19-09-2022,12:03 PM,4:51 PM,Standard Class,Chris Jr,Bank Transfer,5,COW-0097,ATC-1742,174.286,2,30,-19.9184
4103,D-39327-92214,15-09-2022,19-09-2022,2:58 PM,10:42 AM,Standard Class,John McCarthy,Debit Card,2,HMG-0971,DCL-1322,55.264,2,20,20.724
4575,C-91424-92215,15-09-2022,20-09-2022,3:36 PM,10:14 AM,Standard Class,John Wick,Credit card,2,ZMB-0308,MNN-9212,11.43,3,0,5.3721
4759,B-83340-92214,15-09-2022,17-09-2022,2:52 PM,10:32 AM,Second Class,Robert Paige,Bank Transfer,4,ZOG-0547,DIL-5120,59.1,6,0,22.458
5138,D-20798-9229,15-09-2022,17-09-2022,9:07 AM,12:13 PM,Second Class,Dave Brockman,Debit Card,2,AMG-0875,CIL-2242,243.16,2,0,72.948
161,C-18118-92211,16-09-2022,17-09-2022,11:53 AM,10:24 AM,First Class,Chris Jr,Credit card,2,NMS-0013,DCL-2847,97.184,2,20,6.074
420,C-10191-9229,16-09-2022,20-09-2022,9:04 AM,11:24 AM,Standard Class,Edward Ruffalo,Credit card,4,AWP-0781,JGC-1526,18.464,4,20,6.924
2044,C-60910-92215,16-09-2022,18-09-2022,3:55 PM,10:33 AM,First Class,Edward Ruffalo,Credit card,5,AWW-0816,JRP-5938,167.84,8,0,11.7488
2045,C-61117-92212,16-09-2022,18-09-2022,12:52 PM,2:15 PM,First Class,Chris Jr,Cash,5,FEW-0571,MMJ-5999,400.8,5,0,112.224
2046,C-63451-92212,16-09-2022,18-09-2022,12:01 PM,9:01 AM,First Class,Anthony Evans,Credit card,1,ZWW-0651,MMJ-5999,28.792,1,20,10.0772
5516,C-86517-92210,16-09-2022,20-09-2022,10:20 AM,10:30 AM,Standard Class,Nora Zypern,Cash,2,MWB-0544,JNA-7065,8.544,2,60,-7.476
